Start: 2026-06-26 14:15:40 | lat 44.530200 lon 14.470600
Temp: 39.17 C  ; Humidity: 17.50 %  ; Pressure: 1016.09 hPa
Reference voltage: 101.75 mV
Offset Calibration: 101.87 +/- 0.04 mV   101.74 +/- 0.04 mV
elevation,mean_ch0,stddev_ch0,mean_ch1,stddev_ch1,temp_c
[57.3680,369.6409,0.3271,106.9915,0.1162,38.8000]
[57.3680,369.5335,0.2757,107.0140,0.1004,38.8000]
[57.3680,369.5851,0.3789,107.0430,0.1461,38.7700]
[57.3680,369.3814,0.3972,106.9750,0.1417,38.7600]
[57.3680,369.6261,0.5548,107.0461,0.1706,38.7600]
[57.3680,105.6728,0.0859,342.4949,0.2586,38.7000]
[57.3680,105.6395,0.0897,342.5539,0.2063,38.6000]
[57.3680,105.5985,0.0852,342.3607,0.1786,38.5300]
[57.3680,105.6396,0.0897,342.3790,0.2027,38.3800]
[57.3680,105.6391,0.0937,342.4674,0.2374,38.2900]
[57.3680,105.6142,0.1515,342.3732,0.4159,38.2400]
[57.3680,105.6327,0.1370,342.3698,0.3507,38.1800]
[57.3680,105.6753,0.1015,342.2222,0.2985,38.0600]
[57.3680,105.6462,0.1504,342.2482,0.2866,37.9400]
[57.3680,105.6767,0.1182,342.4412,0.1864,37.8600]
[57.2885,359.7829,0.2971,106.7838,0.1225,37.7400]
[57.2885,359.8132,0.2852,106.7335,0.0785,37.7300]
[57.2885,359.5740,0.2409,106.6478,0.0971,37.7300]
[57.2885,359.6068,0.1871,106.6571,0.0875,37.8000]
[57.2885,359.4664,0.2010,106.6061,0.0745,37.8400]
[57.2885,359.4911,0.3677,106.6416,0.1608,37.8800]
[57.2885,359.6785,0.3443,106.6690,0.0882,37.8700]
[57.2885,359.3997,0.3540,106.5764,0.1175,37.9000]
[57.2885,359.2915,0.2403,106.5668,0.1055,37.8900]
[57.2885,359.2551,0.1788,106.5740,0.0730,37.9100]
[57.2885,105.6662,0.0905,348.1487,0.2665,37.8000]
[57.2885,105.6413,0.0929,347.9815,0.2991,37.8100]
[57.2885,105.6540,0.0936,347.9679,0.2121,37.7900]
[57.2885,105.6511,0.0850,347.8908,0.1938,37.7600]
[57.2885,105.6298,0.1437,347.7139,0.2503,37.6600]
[57.2885,105.6864,0.1051,347.7347,0.2175,37.5300]
[57.2885,105.6745,0.1506,347.7672,0.3138,37.4600]
[57.2885,105.7541,0.1601,348.1438,0.3351,37.4200]
[57.2885,105.6863,0.1353,347.7867,0.3813,37.3900]
[57.2885,105.5669,0.1495,347.4906,0.3872,37.4100]
[57.2063,368.4115,0.3137,106.9505,0.0727,37.4300]
[57.2063,368.0568,0.5252,106.8451,0.1832,37.4400]
[57.2063,368.0798,0.2965,106.8573,0.0814,37.4200]
[57.2063,368.0179,0.2477,106.7875,0.0956,37.4200]
[57.2063,367.9153,0.4705,106.8077,0.1207,37.3800]
[57.2063,367.9148,0.3937,106.8593,0.0993,37.4000]
[57.2063,367.9471,0.3755,106.7286,0.1026,37.4200]
[57.2063,367.5957,0.2957,106.6149,0.1219,37.4300]
[57.2063,367.6614,0.4049,106.6789,0.1524,37.4500]
[57.2063,368.0760,0.3647,106.7795,0.1321,37.4800]
[57.2063,105.4360,0.1511,346.3712,0.4026,37.5100]
[57.2063,105.3877,0.1536,346.3977,0.3266,37.5700]
[57.2063,105.3858,0.1312,346.3235,0.2979,37.6700]
[57.2063,105.3693,0.0915,346.2999,0.2115,37.7100]
[57.2063,105.3430,0.0797,346.0770,0.3259,37.7100]
[57.2063,105.3312,0.1172,345.9886,0.3330,37.8100]
[57.2063,105.2840,0.1188,345.7636,0.3176,37.9200]
[57.2063,105.2623,0.0932,345.7642,0.2545,37.9300]
[57.2063,105.3556,0.1552,346.0451,0.4068,37.9000]
[57.2063,105.3174,0.1076,345.9615,0.2323,37.9100]
[57.1240,361.9672,0.3062,106.0479,0.0922,37.9700]
[57.1240,362.2386,0.3049,106.0884,0.0909,38.0100]
[57.1240,362.3071,0.3274,106.1524,0.1275,38.0500]
[57.1240,362.0901,0.3449,106.1188,0.1070,38.1100]
[57.1240,362.0522,0.3048,106.0827,0.0898,38.1300]
[57.1240,361.8343,0.4160,106.0093,0.1442,38.2200]
[57.1240,361.7219,0.3512,105.9822,0.1287,38.2800]
[57.1240,361.5772,0.4122,105.9147,0.1182,38.3500]
[57.1240,361.4499,0.3826,105.9424,0.1348,38.3500]
[57.1240,361.5429,0.3705,105.9737,0.1266,38.3800]
[57.1240,104.8809,0.1021,345.4778,0.3128,38.3000]
[57.1240,104.8383,0.1105,345.4392,0.3172,38.3400]
[57.1240,104.9056,0.1151,345.6316,0.2882,38.4100]
[57.1240,104.7549,0.1166,345.4192,0.3610,38.4900]
[57.1240,104.8151,0.1019,345.5698,0.3304,38.5700]
[57.1240,104.8108,0.1051,345.4749,0.3409,38.6300]
[57.1240,104.8026,0.1232,345.6078,0.3306,38.6900]
[57.1240,104.6917,0.1252,345.1882,0.2880,38.7700]
[57.1240,104.6798,0.0886,345.2205,0.2333,38.8200]
[57.1240,104.6451,0.0852,345.1503,0.2186,38.7700]
[57.0441,364.0339,0.3627,105.1745,0.1172,38.6500]
[57.0441,363.9767,0.3031,105.2142,0.0983,38.6400]
[57.0441,364.0423,0.2303,105.1957,0.1017,38.6400]
[57.0441,364.2520,0.2557,105.3058,0.0925,38.6800]
[57.0441,363.9353,0.2932,105.1520,0.0945,38.6500]
[57.0441,363.9852,0.2902,105.2017,0.0859,38.6200]
[57.0441,363.8120,0.2920,105.1176,0.1173,38.5700]
[57.0441,363.9046,0.3267,105.1706,0.0853,38.5400]
[57.0441,364.0836,0.3559,105.1460,0.1114,38.5300]
[57.0441,364.1477,0.3503,105.1577,0.1206,38.4300]
[57.0441,104.8542,0.0824,340.9974,0.3343,38.4500]
[57.0441,104.9020,0.1174,341.1402,0.3094,38.5200]
[57.0441,104.8650,0.1213,341.2419,0.4079,38.5400]
[57.0441,104.9520,0.0706,341.9372,0.2361,38.5800]
[57.0441,104.8995,0.0922,341.6281,0.2444,38.5300]
[57.0441,104.9059,0.1027,341.9119,0.3121,38.5600]
[57.0441,104.8613,0.0783,342.1448,0.3191,38.5800]
[57.0441,104.8720,0.0918,341.9809,0.4816,38.5400]
[57.0441,104.7799,0.1204,342.2083,0.3086,38.5000]
[57.0441,104.7670,0.1052,342.1056,0.3567,38.4700]
[56.9615,359.8650,0.2957,106.0379,0.0820,38.2800]
[56.9615,359.8710,0.3165,106.0094,0.1060,38.2400]
[56.9615,359.8876,0.3925,106.0472,0.0976,38.2400]
[56.9615,359.9152,0.2987,106.0749,0.0862,38.2000]
[56.9615,360.0388,0.2405,106.1023,0.0933,38.2200]
[56.9615,360.1399,0.3527,106.1652,0.0851,38.2000]
[56.9615,359.8397,0.4491,106.1572,0.0883,38.1400]
[56.9615,359.5065,0.5442,106.0884,0.0945,38.0800]
[56.9615,359.4951,0.5317,106.0711,0.1072,38.0800]
[56.9615,359.7193,0.3630,106.1538,0.0945,38.1000]
[56.9615,105.4825,0.1338,345.6294,0.4394,38.0600]
[56.9615,105.5386,0.0897,345.6718,0.2838,38.0200]
[56.9615,105.5635,0.0951,345.6543,0.2534,38.0100]
[56.9615,105.5201,0.1055,345.6400,0.2169,38.0500]
[56.9615,105.4838,0.0876,345.6424,0.2351,38.0800]
[56.9615,105.4891,0.1212,345.6055,0.3355,38.1000]
[56.9615,105.4933,0.1073,345.6740,0.4297,38.1700]
[56.9615,105.5230,0.0983,345.7292,0.2933,38.1800]
[56.9615,105.4881,0.0766,345.6649,0.1872,38.2400]
[56.9615,105.4065,0.1221,345.5346,0.3500,38.3100]
[56.8787,360.3124,0.3468,106.3332,0.1019,38.3600]
[56.8787,360.6411,0.3838,106.4147,0.1216,38.4100]
[56.8787,360.7022,0.4856,106.4272,0.1294,38.4100]
[56.8787,360.4922,0.3820,106.2990,0.1314,38.3900]
[56.8787,360.7224,0.4957,106.3172,0.1179,38.3900]
[56.8787,360.8451,0.4219,106.3889,0.1221,38.4300]
[56.8787,361.0546,0.4118,106.4207,0.1169,38.4500]
[56.8787,361.2704,0.3267,106.4107,0.1045,38.4200]
[56.8787,361.4417,0.3163,106.4475,0.1063,38.4200]
[56.8787,361.6693,0.2657,106.4772,0.0972,38.4200]
[56.8787,105.5222,0.0844,340.5692,0.1747,38.4900]
[56.8787,105.5216,0.1186,340.7123,0.2640,38.5300]
[56.8787,105.5277,0.1070,340.8514,0.2845,38.4700]
[56.8787,105.5125,0.0969,340.9380,0.4482,38.4200]
[56.8787,105.5239,0.0687,341.0043,0.2750,38.4000]
[56.8787,105.6003,0.0676,341.2273,0.2860,38.3300]
[56.8787,105.6264,0.0808,341.3178,0.2078,38.2100]
[56.8787,105.6316,0.0666,341.2282,0.2345,38.1800]
[56.8787,105.6478,0.0593,341.3424,0.1640,38.0900]
[56.8787,105.6570,0.0702,341.4977,0.1437,38.0500]
[56.7985,366.4200,0.2494,106.6926,0.0905,37.9400]
[56.7985,366.3360,0.2763,106.6808,0.1447,37.9300]
[56.7985,366.2241,0.2527,106.6080,0.0874,37.7900]
[56.7985,366.5926,0.2381,106.6935,0.1043,37.6500]
[56.7985,366.4633,0.2614,106.6277,0.0828,37.6000]
[56.7985,366.5658,0.2192,106.6214,0.0908,37.6300]
[56.7985,366.0866,0.3157,106.4613,0.1123,37.6800]
[56.7985,366.4871,0.3279,106.5033,0.1009,37.6800]
[56.7985,366.2515,0.3678,106.4638,0.0930,37.6700]
[56.7985,366.5100,0.1728,106.4957,0.0754,37.6900]
[56.7985,105.1984,0.0930,340.1614,0.2448,37.6900]
[56.7985,105.1414,0.0784,340.0397,0.2208,37.6800]
[56.7985,105.1523,0.0700,340.1421,0.1620,37.7500]
[56.7985,105.2109,0.0765,340.3185,0.1905,37.8200]
[56.7985,105.1638,0.0953,340.2896,0.2254,37.8600]
[56.7985,105.1963,0.1003,340.5828,0.3094,37.8400]
[56.7985,105.1454,0.0828,340.3018,0.2721,37.8400]
[56.7985,105.1242,0.0577,340.3482,0.2143,37.8100]
[56.7985,105.1731,0.0863,340.5426,0.2772,37.9200]
[56.7985,105.1400,0.1270,340.4786,0.3100,37.9900]
[56.7154,367.1072,0.3797,104.9915,0.1206,38.1400]
[56.7154,366.9919,0.2746,104.9743,0.1043,38.2300]
[56.7154,366.9689,0.2895,104.9341,0.0947,38.2600]
[56.7154,366.6660,0.2936,104.8772,0.1190,38.3000]
[56.7154,366.7804,0.2695,104.8967,0.0915,38.2700]
[56.7154,366.7906,0.3545,104.9041,0.0913,38.2900]
[56.7154,366.7091,0.3431,104.8777,0.0775,38.3000]
[56.7154,366.9017,0.2718,104.9426,0.0851,38.2000]
[56.7154,366.6896,0.1935,104.8873,0.0598,38.2000]
[56.7154,366.6768,0.2884,104.8744,0.0584,38.2500]
[56.7154,105.5675,0.0708,344.5161,0.2250,38.3400]
[56.7154,105.5486,0.0934,344.4720,0.2434,38.4000]
[56.7154,105.5502,0.1038,344.5452,0.3016,38.4700]
[56.7154,105.5567,0.0787,344.6236,0.2315,38.5600]
[56.7154,105.5362,0.1303,344.7409,0.3008,38.6600]
[56.7154,105.5706,0.0988,344.7979,0.1975,38.7600]
[56.7154,105.5308,0.0936,344.6218,0.2392,38.8500]
[56.7154,105.6127,0.0809,344.8825,0.2295,38.9300]
[56.7154,105.6509,0.1127,345.0471,0.3183,39.0200]
[56.7154,105.6546,0.1329,345.0390,0.3694,39.0800]
[56.6323,366.9544,0.3490,105.6139,0.0912,39.1600]
[56.6323,366.7942,0.2013,105.5295,0.0653,39.1700]
[56.6323,366.6617,0.3421,105.5427,0.1086,38.9900]
[56.6323,366.4670,0.4557,105.5369,0.1206,39.0900]
[56.6323,366.3343,0.2080,105.4618,0.0726,39.1500]
[56.6323,366.2641,0.2758,105.4461,0.0732,39.1900]
[56.6323,366.3056,0.3363,105.4184,0.1267,39.2000]
[56.6323,366.4994,0.3591,105.5204,0.1434,39.1400]
[56.6323,366.2403,0.3141,105.4985,0.1125,39.1300]
[56.6323,366.2387,0.3511,105.5017,0.0973,39.2000]
[56.6323,105.2192,0.0791,343.6325,0.2770,39.3500]
[56.6323,105.2532,0.1163,343.7311,0.3754,39.4100]
[56.6323,105.2351,0.1111,343.6665,0.3069,39.4700]
[56.6323,105.1709,0.0787,343.5055,0.1622,39.3900]
[56.6323,105.1968,0.1062,343.5906,0.2727,39.4400]
[56.6323,105.1762,0.0796,343.4611,0.2064,39.4100]
[56.6323,105.1313,0.0811,343.2622,0.2098,39.3200]
[56.6323,105.0673,0.0703,343.0555,0.2279,39.2900]
[56.6323,105.0550,0.0679,342.9762,0.1756,39.1800]
[56.6323,105.0358,0.0763,342.8398,0.1741,39.0900]
[56.5490,363.3589,0.3801,105.1122,0.1455,39.0300]
[56.5490,363.2660,0.2894,105.1185,0.0881,38.8900]
[56.5490,363.3078,0.2499,105.0817,0.0713,38.8100]
[56.5490,363.1292,0.3939,105.0779,0.1099,38.6700]
[56.5490,362.9765,0.2324,105.0345,0.1064,38.5900]
[56.5490,362.8583,0.3437,105.0250,0.0983,38.6300]
[56.5490,362.7347,0.3979,104.9865,0.1316,38.6700]
[56.5490,362.5506,0.3080,104.9707,0.0956,38.6000]
[56.5490,362.5609,0.2037,104.9896,0.0674,38.5300]
[56.5490,362.7255,0.2730,105.0525,0.0970,38.4700]
[56.5490,103.2047,0.0996,337.7851,0.2331,38.2800]
[56.5490,103.1062,0.0769,337.5096,0.2818,38.1700]
[56.5490,103.1082,0.0624,337.4684,0.2795,38.1300]
[56.5490,103.0975,0.1103,337.4518,0.3065,38.1300]
[56.5490,103.0616,0.0700,337.3441,0.2873,38.1300]
[56.5490,103.0473,0.0885,337.2601,0.2432,38.2100]
[56.5490,102.9999,0.1230,337.0940,0.3206,38.2000]
[56.5490,103.0036,0.0797,337.2732,0.2023,38.2300]
[56.5490,102.9998,0.1246,337.1793,0.2922,38.3100]
[56.5490,102.9025,0.0765,336.9187,0.2173,38.3600]
[56.4656,364.5800,0.3256,103.8105,0.0995,38.3500]
[56.4656,364.5275,0.3246,103.8000,0.0851,38.3300]
[56.4656,364.6412,0.3895,103.8387,0.1408,38.3900]
[56.4656,364.3465,0.2451,103.7407,0.1051,38.4800]
[56.4656,364.4272,0.4361,103.7521,0.1344,38.5400]
[56.4656,364.4656,0.3270,103.7790,0.1129,38.5800]
[56.4656,364.7279,0.3106,103.8132,0.1208,38.6200]
[56.4656,364.3219,0.2791,103.7672,0.0869,38.6900]
[56.4656,364.7067,0.3328,103.8268,0.0939,38.7500]
[56.4656,364.5905,0.3129,103.7835,0.0859,38.7700]
[56.4656,104.4121,0.1334,343.0505,0.4130,38.5900]
[56.4656,104.3508,0.0723,342.8015,0.2010,38.6600]
[56.4656,104.3489,0.0827,342.8479,0.2503,38.7100]
[56.4656,104.3730,0.0842,342.8420,0.2861,38.7200]
[56.4656,104.3029,0.0675,342.5387,0.1790,38.6600]
[56.4656,104.2778,0.0956,342.5615,0.2492,38.6900]
[56.4656,104.1507,0.0932,342.2206,0.2739,38.6500]
[56.4656,104.1277,0.0933,342.0181,0.2448,38.6100]
[56.4656,104.0613,0.0815,341.8755,0.2326,38.6100]
[56.4656,104.0407,0.1033,341.8230,0.3135,38.5700]
[56.3847,359.8560,0.3981,104.5796,0.1117,38.5200]
[56.3847,359.8634,0.2583,104.5121,0.0830,38.4800]
[56.3847,359.7886,0.1975,104.5226,0.0659,38.4800]
[56.3847,359.6598,0.2025,104.4685,0.0826,38.4500]
[56.3847,359.6525,0.2168,104.4402,0.0774,38.3900]
[56.3847,359.7403,0.3421,104.4588,0.0919,38.4000]
[56.3847,359.8236,0.2119,104.4799,0.0728,38.4400]
[56.3847,359.9077,0.2868,104.5066,0.1002,38.5400]
[56.3847,359.9207,0.2565,104.4940,0.0923,38.4300]
[56.3847,360.2671,0.2876,104.6093,0.0854,38.5400]
[56.3847,104.1043,0.1082,341.5799,0.4248,38.6000]
[56.3847,104.1577,0.1094,341.7408,0.3659,38.3400]
[56.3847,104.1682,0.1149,341.6505,0.3417,38.3300]
[56.3847,104.1681,0.0956,341.6708,0.2885,38.3300]
[56.3847,104.1137,0.0770,341.4270,0.1970,38.4000]
[56.3847,104.0475,0.1130,341.2512,0.2914,38.4100]
[56.3847,104.0736,0.1164,341.3496,0.3644,38.3800]
[56.3847,104.1425,0.1155,341.5105,0.3721,38.4500]
[56.3847,104.1073,0.0827,341.4682,0.3345,38.4100]
[56.3847,104.1675,0.1042,341.6398,0.3253,38.3400]
[56.3011,360.2654,0.1572,103.8923,0.0726,38.3900]
[56.3011,359.9839,0.2916,103.8021,0.0831,38.3900]
[56.3011,360.3483,0.2807,103.8958,0.0744,38.3700]
[56.3011,360.2693,0.1803,103.8781,0.0531,38.3800]
[56.3011,360.2668,0.1952,103.8660,0.0760,38.3600]
[56.3011,359.9941,0.2760,103.7924,0.0741,38.3100]
[56.3011,360.0763,0.4038,103.8048,0.1150,38.2100]
[56.3011,360.2750,0.3315,103.8725,0.1193,38.1800]
[56.3011,360.2424,0.3529,103.8231,0.1000,38.1300]
[56.3011,360.3454,0.3347,103.8903,0.1002,38.0700]
[56.3011,104.0425,0.1299,340.1896,0.3645,38.0900]
[56.3011,104.1683,0.1193,340.2390,0.3800,38.1400]
[56.3011,104.0572,0.1207,339.8776,0.3717,38.1800]
[56.3011,104.2034,0.1115,340.1766,0.3075,38.2100]
[56.3011,104.2599,0.1148,340.1817,0.3221,38.2200]
[56.3011,104.1663,0.1304,339.7190,0.4032,38.2300]
[56.3011,104.2231,0.0931,339.8850,0.3363,38.2300]
[56.3011,104.3642,0.1046,340.2711,0.2952,38.1900]
[56.3011,104.3031,0.0724,339.9515,0.2415,38.1400]
[56.3011,104.2997,0.0998,340.0292,0.3651,38.0900]
[56.2173,363.5275,0.3445,104.6001,0.1359,38.0500]
[56.2173,363.6683,0.2911,104.6654,0.1028,38.0700]
[56.2173,363.7587,0.2894,104.6405,0.0964,38.1400]
[56.2173,363.3785,0.2796,104.5994,0.0937,38.2300]
[56.2173,363.3683,0.4042,104.5829,0.1105,38.2800]
[56.2173,363.1040,0.3140,104.5522,0.1363,38.3700]
[56.2173,362.9079,0.2400,104.5318,0.0968,38.4400]
[56.2173,363.0690,0.3941,104.5479,0.1345,38.5400]
[56.2173,363.1095,0.4498,104.5792,0.1281,38.6300]
[56.2173,362.5195,0.3333,104.4997,0.1000,38.6500]
[56.2173,103.4229,0.1059,335.0059,0.2923,38.8100]
[56.2173,103.4253,0.0948,335.1092,0.4747,38.7900]
[56.2173,103.3880,0.1020,334.6836,0.3753,38.7300]
[56.2173,103.4569,0.0868,334.6913,0.3134,38.6900]
[56.2173,103.4750,0.0907,334.8149,0.1740,38.6900]
[56.2173,103.4657,0.1115,334.3773,0.4008,38.6000]
[56.2173,103.4475,0.1213,334.2810,0.3262,38.6200]
[56.2173,103.4372,0.1251,333.7977,0.4401,38.5100]
[56.2173,103.4329,0.0902,333.9273,0.4127,38.5700]
[56.2173,103.3477,0.0805,333.5478,0.4342,38.6300]
[56.1334,360.9161,0.2634,104.3903,0.0869,38.6800]
[56.1334,360.9024,0.2222,104.4223,0.0849,38.7500]
[56.1334,360.7571,0.2321,104.4451,0.1026,38.6700]
[56.1334,360.8527,0.4291,104.5341,0.0748,38.5000]
[56.1334,361.1377,0.2423,104.5585,0.0910,38.6200]
[56.1334,361.1423,0.2202,104.5092,0.0802,38.6300]
[56.1334,361.0823,0.1934,104.5742,0.0931,38.5900]
[56.1334,361.2151,0.2378,104.6118,0.0946,38.4300]
[56.1334,361.3588,0.2461,104.6107,0.0861,38.3100]
[56.1334,361.2006,0.1938,104.5916,0.0837,38.2400]
[56.1334,103.6317,0.0646,335.1089,0.1636,38.2400]
[56.1334,103.6474,0.0623,335.0811,0.1998,38.2900]
[56.1334,103.6225,0.1010,335.0230,0.2088,38.3800]
[56.1334,103.6499,0.0614,335.1931,0.1458,38.4100]
[56.1334,103.7154,0.0688,335.2220,0.1993,38.4000]
[56.1334,103.7991,0.0823,335.4478,0.2030,38.2800]
[56.1334,103.8096,0.0895,335.4313,0.2130,38.2200]
[56.1334,103.7322,0.0675,335.2596,0.1628,38.1300]
[56.1334,103.7358,0.0905,335.0768,0.1362,38.0900]
[56.1334,103.6823,0.0841,335.0321,0.2735,38.0500]
[56.0520,361.0154,0.3178,104.5695,0.1056,38.0300]
[56.0520,360.8582,0.2491,104.5084,0.0791,38.0300]
[56.0520,360.9764,0.2988,104.5525,0.1087,38.0600]
[56.0520,360.9725,0.2480,104.5442,0.0833,38.0300]
[56.0520,361.3529,0.3152,104.6714,0.0848,38.0700]
[56.0520,361.1134,0.3471,104.6194,0.1043,38.1300]
[56.0520,361.1097,0.2776,104.5668,0.0661,38.2500]
[56.0520,361.1678,0.2205,104.6191,0.0678,38.3300]
[56.0520,361.2658,0.3353,104.6354,0.1166,38.4100]
[56.0520,361.3226,0.2572,104.6599,0.0826,38.4000]
[56.0520,104.1723,0.0838,339.1268,0.2222,38.3100]
[56.0520,104.1183,0.0727,338.8626,0.1792,38.2800]
[56.0520,104.0931,0.0629,338.8095,0.2220,38.3100]
[56.0520,104.1206,0.0653,338.8168,0.2074,38.3100]
[56.0520,104.1376,0.1062,338.8340,0.2872,38.2300]
[56.0520,104.1450,0.0825,338.8089,0.2301,38.1200]
[56.0520,104.1135,0.0789,338.7084,0.2840,38.0700]
[56.0520,104.1276,0.0884,338.6479,0.2821,38.0100]
[56.0520,104.1319,0.0635,338.5230,0.2808,37.8700]
[56.0520,104.1317,0.0635,338.4791,0.2409,37.8800]
[55.9679,358.6666,0.2722,104.5244,0.0945,37.8800]
[55.9679,358.4733,0.3174,104.5644,0.1062,37.8400]
[55.9679,358.3144,0.4038,104.4791,0.1203,37.9400]
[55.9679,358.5019,0.3402,104.5745,0.0939,37.9800]
[55.9679,358.0072,0.3826,104.5115,0.0727,37.9600]
[55.9679,358.4269,0.2857,104.5251,0.0821,37.9700]
[55.9679,358.1786,0.3234,104.5161,0.0680,37.9800]
[55.9679,358.2331,0.3608,104.5303,0.0873,37.9900]
[55.9679,358.2591,0.2145,104.5418,0.0832,38.0600]
[55.9679,357.9133,0.2993,104.4780,0.0713,38.1100]
[55.9679,103.8841,0.1278,329.0221,0.3607,38.2100]
[55.9679,103.8486,0.0927,328.8448,0.2645,38.2400]
[55.9679,103.8237,0.1062,328.7300,0.2977,38.2500]
[55.9679,103.7839,0.0873,328.6002,0.1741,38.2500]
[55.9679,103.7443,0.0782,328.4734,0.2467,38.3100]
[55.9679,103.7254,0.0874,328.4096,0.2213,38.3100]
[55.9679,103.7247,0.0589,328.4101,0.1736,38.3500]
[55.9679,103.6902,0.0898,328.3395,0.2803,38.3000]
[55.9679,103.6940,0.0936,328.2968,0.2241,38.2900]
[55.9679,103.6777,0.0935,328.2949,0.2712,38.2800]
[55.8704,354.1086,0.2319,101.7475,0.0612,38.1900]
[55.8704,354.0217,0.2254,101.7482,0.0673,38.2500]
[55.8704,354.0020,0.1629,101.7157,0.0660,38.2700]
[55.8704,354.0854,0.1578,101.7923,0.0716,38.2200]
[55.8704,353.8974,0.2404,101.7722,0.0997,38.1300]
[55.8704,353.6187,0.2702,101.7140,0.0918,38.0400]
[55.8704,353.5715,0.1923,101.7512,0.0835,38.0500]
[55.8704,353.4092,0.1766,101.6590,0.0934,38.1100]
[55.8704,353.3295,0.3110,101.6764,0.0864,38.1800]
[55.8704,353.2189,0.2609,101.6255,0.0926,38.2600]
[55.8704,99.7643,0.0685,335.6357,0.1571,38.3200]
[55.8704,99.7850,0.0900,335.7861,0.1805,38.2400]
[55.8704,99.7593,0.0679,335.6810,0.1977,38.1400]
[55.8704,99.7254,0.0440,335.5966,0.1387,38.0800]
[55.8704,99.7255,0.0876,335.5864,0.2361,38.0000]
[55.8704,99.6573,0.0649,335.3882,0.2474,37.9500]
[55.8704,99.5821,0.0610,335.1746,0.1747,37.9200]
[55.8704,99.5816,0.0823,335.1857,0.1532,37.8700]
[55.8704,99.6271,0.0681,335.2327,0.2589,37.8200]
[55.8704,99.5993,0.0766,335.1913,0.2495,37.8300]
[55.7860,351.3167,0.2316,101.5376,0.0672,37.7400]
[55.7860,351.1164,0.1898,101.4709,0.0646,37.7600]
[55.7860,350.9820,0.2075,101.4499,0.0659,37.8000]
[55.7860,350.9865,0.2197,101.4609,0.0668,37.9100]
[55.7860,350.9267,0.1951,101.4268,0.0588,37.9400]
[55.7860,350.7843,0.2021,101.4326,0.0518,37.8700]
[55.7860,350.7964,0.2346,101.4673,0.0704,37.8300]
[55.7860,350.5692,0.2886,101.4193,0.0908,37.8300]
[55.7860,350.5403,0.2548,101.4048,0.0841,37.8200]
[55.7860,350.3196,0.3274,101.3557,0.1121,37.7700]
[55.7860,99.4189,0.1531,334.6882,0.5541,37.8100]
[55.7860,99.4477,0.1703,334.8410,0.5078,37.8200]
[55.7860,99.4699,0.1490,334.9525,0.4471,37.7200]
[55.7860,99.4189,0.1380,334.7082,0.4458,37.5800]
[55.7860,99.4067,0.0930,334.6507,0.3642,37.4400]
[55.7860,99.4050,0.0968,334.5745,0.2311,37.4000]
[55.7860,99.4835,0.0777,334.8597,0.2288,37.3100]
[55.7860,99.4661,0.0925,334.7932,0.2559,37.2200]
[55.7860,99.4748,0.0942,334.7612,0.2373,37.2200]
[55.7860,99.4065,0.0694,334.5981,0.1722,37.1000]
[55.7015,350.7630,0.1607,101.3725,0.0522,37.0400]
[55.7015,350.8348,0.2899,101.4138,0.0790,37.0300]
[55.7015,350.5996,0.2559,101.3416,0.0706,37.0200]
[55.7015,350.4375,0.2714,101.3503,0.0737,37.0200]
[55.7015,350.6774,0.2975,101.3739,0.0770,36.9300]
[55.7015,350.4274,0.2022,101.3077,0.0811,36.8300]
[55.7015,350.2310,0.2950,101.2594,0.0710,36.8700]
[55.7015,349.9998,0.2887,101.2470,0.0793,36.8800]
[55.7015,349.6496,0.3438,101.2112,0.0800,36.9000]
[55.7015,349.5366,0.2129,101.1314,0.0696,36.8300]
[55.7015,99.8032,0.0681,329.8513,0.1704,36.7800]
[55.7015,99.8104,0.1165,329.7250,0.3385,36.8100]
[55.7015,99.7946,0.0954,329.8483,0.2686,36.8000]
[55.7015,99.8263,0.0682,329.8445,0.2092,36.7800]
[55.7015,99.8358,0.0714,329.9607,0.2306,36.8100]
[55.7015,99.8128,0.0704,329.9712,0.1769,36.8900]
[55.7015,99.8033,0.0591,329.9626,0.2224,36.8800]
[55.7015,99.7683,0.0881,329.8150,0.2653,36.9000]
[55.7015,99.7250,0.1204,329.8354,0.4249,36.9400]
[55.7015,99.7156,0.0738,329.8522,0.2899,37.0600]
[55.6195,348.0798,0.3582,100.9148,0.0697,37.1900]
[55.6195,347.8014,0.1875,100.8371,0.0650,37.2100]
[55.6195,347.8375,0.2329,100.8455,0.0921,37.2400]
[55.6195,347.6429,0.2091,100.8336,0.0583,37.1900]
[55.6195,347.6577,0.2673,100.7992,0.0859,37.1600]
[55.6195,347.4462,0.2614,100.8098,0.0717,37.1200]
[55.6195,347.6536,0.2535,100.8197,0.0761,37.0400]
[55.6195,347.6407,0.2858,100.8393,0.0896,37.0700]
[55.6195,347.4427,0.3162,100.7903,0.0884,36.9900]
[55.6195,347.4633,0.2108,100.7870,0.0799,37.0100]
[55.6195,99.6054,0.0458,328.8365,0.1924,37.1100]
[55.6195,99.6020,0.0609,329.0899,0.2493,37.1400]
[55.6195,99.6004,0.0906,329.1290,0.2898,37.2300]
[55.6195,99.5639,0.0910,328.9379,0.3038,37.2800]
[55.6195,99.6288,0.0680,329.1456,0.2327,37.2700]
[55.6195,99.5623,0.0757,329.2420,0.2034,37.3100]
[55.6195,99.5463,0.1062,329.0632,0.3293,37.3400]
